,Unnamed: 0,SIMNAME,TEFF,LOGG,VSINI,CH,NH,OH,NaH,MgH,AlH,SiH,CaH,TiH,VH,CrH,MnH,FeH,NiH,YH,DIR,,,,,,,,,,,,,,,,,,
283,283,HD 221851,5139.9326,4.521019,2.446121931,-0.07812724,-0.20468763,-0.025059335,-0.13085239,-0.064525194,-0.080953255,-0.05614036,-0.015531622,-0.039457016,-0.036837768,-0.046930358,-0.091960095,-0.041636795,-0.086231604,-0.02016586,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/221851_rj15.518.ech,,,,,,,,,,,,,,,,,,
1192,1192,Kepler-99,4774.1367,4.531589,0.973670363,0.27152675,0.12023935,0.18965596,0.41015413,0.23220898,0.27249518,0.26801598,0.29836947,0.24129125,0.22808301,0.22729218,0.28704327,0.26622486,0.29458255,0.14739689,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/K00305_rj97.1482.ech,,,,,,,,,,,,,,,,,,
1164,1164,HD 56083,4994.9185,2.9987752,2.603460312,-0.10108868,0.3991408,-0.009681513,0.21942765,0.042595252,0.066014364,-0.035953052,0.2247459,0.16433987,0.059542008,0.21703848,0.29764935,0.27986407,0.25858623,0.66903883,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/56083_rj90.986.ech,,,,,,,,,,,,,,,,,,
404,404,HD 129191,5770.612,4.3249874,1.827484488,0.19352388,0.26392943,0.19554663,0.35665363,0.21493237,0.2651933,0.2256016,0.21889114,0.19379473,0.17975616,0.21275377,0.30729145,0.21311712,0.26632643,0.19363935,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/129191_rj179.271.ech,,,,,,,,,,,,,,,,,,
319,319,HD 206374,5587.19,4.5235705,1.555382609,-0.11440358,-0.19165151,-0.025318457,-0.1760128,-0.113776825,-0.12014812,-0.08111178,-0.054450266,-0.08924441,-0.07893767,-0.07441481,-0.17356043,-0.08255762,-0.1472819,-0.005662706,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/206374_rj152.512.ech,,,,,,,,,,,,,,,,,,
1060,1060,HD 118744,4799.019,2.902973,0.100000001,-0.16926083,0.16326258,0.01128532,-0.009255134,-0.055386364,-0.023694599,-0.1857689,0.038711146,0.003482468,-0.052029796,0.029753178,0.13816072,0.084134966,0.05870782,0.2675861,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/118744_rj72.744.ech,,,,,,,,,,,,,,,,,,
786,786,HD 166620,4970.9053,4.5141993,0.099999993,0.086371765,-0.15644377,0.2158941,-0.117057994,-0.044111572,-0.017373344,-0.040851124,-0.10130082,-0.03274434,-0.061233073,-0.16214588,-0.2550923,-0.16174354,-0.12916036,-0.29046878,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/166620_rj55.1242.ech,,,,,,,,,,,,,,,,,,
289,289,HD 115404A,4976.94,4.521068,2.780935287,-0.13784224,-0.28192562,-0.10081828,-0.19795492,-0.13719693,-0.118958734,-0.047451504,-0.038770854,-0.08245564,-0.09546385,-0.110339984,-0.15122959,-0.07916875,-0.15228172,-0.14308676,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/115404A_rj15.620.ech,,,,,,,,,,,,,,,,,,
1091,1091,HD 238433,4936.4985,3.1321697,2.121794701,-0.3133809,0.085864425,-0.19447377,-0.12953176,-0.094887145,-0.11441521,-0.2229495,-0.04181183,-0.04796374,-0.12088089,-0.06060624,-0.027135015,-0.012341499,-0.040209845,0.19187644,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/238433_rj76.1672.ech,,,,,,,,,,,,,,,,,,
535,535,HD 202568,4971.336,3.2758594,1.106099137,-0.32468998,-0.036491662,-0.17203009,-0.18605585,-0.14695963,-0.12068202,-0.25883532,-0.09124957,-0.10201543,-0.16857293,-0.14006308,-0.10283818,-0.09630813,-0.10608049,0.04493466,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/202568_rj188.562.ech,,,,,,,,,,,,,,,,,,
764,764,HD 33283,5935.7,4.0578556,3.773306131,0.24858311,0.47904253,0.33522993,0.50186443,0.2779435,0.38491902,0.33401424,0.3273018,0.32847667,0.2885443,0.34085563,0.44620475,0.34776405,0.43485525,0.37648642,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/33283_rj50.293.ech,,,,,,,,,,,,,,,,,,
121,121,KOI-41,5859.3726,4.119051,3.238250803,0.06105254,0.13730241,0.17560442,0.123935506,0.06402455,0.11588685,0.07197086,0.09801879,0.101461776,0.06573632,0.08763144,0.07468395,0.09257243,0.09880982,0.05220055,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/K00041_rj126.89.ech,,,,,,,,,,,,,,,,,,
296,296,HD 19668,5436.3804,4.5063577,7.037625313,-0.07829205,-0.10808003,0.0283905,-0.17496222,-0.10210581,-0.11538099,-0.07580781,0.059181843,-0.025012443,-0.06850592,0.005347725,-0.0694875,0.00922408,-0.095105596,0.07714063,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/19668_rj15.968.ech,,,,,,,,,,,,,,,,,,
19,19,HD 109929,6049.3545,4.1591573,7.641597748,0.25238577,0.45897552,0.42058152,0.49471068,0.3048529,0.40473112,0.39064014,0.3952964,0.33854425,0.32999623,0.4131357,0.48805618,0.39618525,0.43604407,0.3715906,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/109929_rj05.1264.ech,,,,,,,,,,,,,,,,,,
861,861,HD 217496,5005.8325,3.3627224,1.492293835,-0.21585926,0.08561611,-0.09873674,-0.12801369,-0.08554868,-0.10181713,-0.20149231,-0.05283729,-0.081749186,-0.12625869,-0.053549588,-0.013711221,-0.014562056,-0.047531925,0.121566,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/217496_rj62.100.ech,,,,,,,,,,,,,,,,,,
1054,1054,HD 114161,4852.146,3.0471144,2.109019995,-0.11500776,0.30959907,-0.01657208,0.16022743,0.06620824,0.108440645,-0.04492155,0.15942144,0.14017573,0.057267815,0.17469797,0.2935383,0.2202012,0.19499917,0.429663,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/114161_rj72.713.ech,,,,,,,,,,,,,,,,,,
209,209,HD 5873,4893.8574,3.3025196,1.390259266,-0.026647327,0.34740028,0.0363856,0.23209849,0.15296602,0.23589097,0.064452566,0.2267507,0.19984788,0.14645576,0.22981426,0.36188826,0.2628907,0.2698424,0.322428,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/5873_rj131.542.ech,,,,,,,,,,,,,,,,,,
863,863,HD 219553,4849.793,3.1785786,2.056169033,0.04379253,0.45251718,0.106459774,0.3100134,0.16575658,0.23456599,0.040215816,0.20195436,0.18805876,0.11245218,0.22846715,0.42053205,0.2681014,0.2909307,0.3107537,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/219553_rj62.102.ech,,,,,,,,,,,,,,,,,,
940,940,HD 200081,5068.332,2.9770958,4.39511919,-0.31959283,0.29666576,-0.15814352,0.042675648,-0.1586192,0.08360335,-0.042935785,-0.031814188,0.014844492,-0.023293916,-0.027089626,-0.042906262,0.017750278,0.027128056,0.25980106,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/200081_rj62.85.ech,,,,,,,,,,,,,,,,,,
660,660,HD 210144,5395.768,4.4437294,1.695873141,0.083454765,0.111420125,0.08041019,0.16029172,0.10781796,0.15754017,0.1101114,0.09504534,0.10202464,0.11362383,0.09720643,0.11369008,0.09905234,0.107700974,0.039087206,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/210144_rj21.1591.ech,,,,,,,,,,,,,,,,,,
684,684,HD 38801,5207.3643,3.772906,1.01664257,0.1598027,0.29542112,0.19840592,0.29586512,0.2027466,0.25972772,0.18628427,0.27501005,0.24923044,0.21289828,0.29078478,0.3793443,0.31407425,0.3282562,0.29229745,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/38801_rj23.1582.ech,,,,,,,,,,,,,,,,,,
674,674,HD 10015,5270.89,4.3823266,1.396212578,0.24489197,0.31589493,0.25385737,0.31573865,0.21948162,0.28260887,0.24895465,0.23342516,0.23510587,0.23885904,0.2575674,0.2721586,0.25627986,0.2589717,0.11825119,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/10015_rj23.1108.ech,,,,,,,,,,,,,,,,,,
458,458,HD 29528,5442.9487,4.4221168,1.8800776,0.082602106,0.017299801,0.15978584,0.04180979,0.117804736,0.150553,0.1066006,0.111462675,0.1373615,0.12395311,0.110624164,0.080729485,0.113512516,0.09868715,0.02309712,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/29528_rj187.107.ech,,,,,,,,,,,,,,,,,,
80,80,HD 105,6033.8047,4.5303555,14.6474323,0.06931893,0.098162614,0.12251546,-0.093145266,-0.017278405,-0.19087692,0.045624554,0.108579926,0.10564737,0.06040571,0.12449759,-0.035706274,0.10067447,-0.028786942,0.17505714,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/105_rj106.515.ech,,,,,,,,,,,,,,,,,,
755,755,HIP 38340,5900.575,4.487803,3.759635925,-0.060685035,-0.09024655,-0.046923567,-0.17072347,-0.06369735,-0.10726539,-0.06590562,-0.005101463,-0.04439868,-0.020589912,-0.03327715,-0.17322019,-0.04300272,-0.11847927,0.055500373,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/HIP38340_rj50.232.ech,,,,,,,,,,,,,,,,,,
872,872,HD 12137,4929.612,3.1302998,2.315104485,-0.19189662,0.18880662,-0.09630421,0.001696281,-0.004548363,-0.007564587,-0.09007502,0.09870786,0.056285806,-0.003389575,0.09954007,0.15559573,0.1368285,0.10636139,0.38656688,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/12137_rj62.127.ech,,,,,,,,,,,,,,,,,,
559,559,HD 104389,5984.6646,4.459619,0.798231483,0.035808094,-0.09253965,0.04344344,-0.02462688,0.001184296,-0.044373125,0.009763103,0.043886546,0.01530415,0.003504844,0.033490833,-0.027194574,0.025649246,-0.01757169,0.09296815,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/104389_rj19.938.ech,,,,,,,,,,,,,,,,,,
730,730,HD 149806,5275.617,4.416257,1.840487609,0.120859705,0.2510864,0.13519405,0.250852,0.15000921,0.19306736,0.17173517,0.18459076,0.16454868,0.1868079,0.19074574,0.23855008,0.19725737,0.2049512,0.1125828,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/149806_rj38.182.ech,,,,,,,,,,,,,,,,,,
51,51,HD 106421,5991.359,4.064252,5.41232729,0.4143436,0.55411917,0.6265959,0.64637274,0.40066233,0.5817619,0.5117768,0.54409206,0.52322155,0.4088604,0.5204579,0.6641293,0.5539362,0.6007126,0.6927229,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/106421_rj06.1825.ech,,,,,,,,,,,,,,,,,,
170,170,HD 24496,5531.6157,4.4987335,0.100000004,-0.085381076,-0.12606408,-0.03205855,-0.10562679,-0.040101238,-0.042370066,-0.035912532,-0.024083264,-0.033113014,-0.049062584,-0.045334175,-0.09058617,-0.03982935,-0.05206608,0.02887389,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/24496_rj13.2109.ech,,,,,,,,,,,,,,,,,,
134,134,KIC-6313425,5660.202,3.7459335,2.882982492,-0.047889948,-0.047422215,0.12001459,-0.07276501,-0.019051913,-0.035169434,-0.03007983,0.07727406,0.040589333,-0.06055098,0.010378102,-0.066166535,0.048932366,-0.008092549,0.21060315,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/KIC6313425_rj128.123.ech,,,,,,,,,,,,,,,,,,
611,611,Kepler-10,5706.7944,4.4186068,0.391157491,-0.099752024,-0.12661253,0.053791214,-0.14148554,-0.057797723,-0.003072872,-0.076490104,-0.10315561,-0.036428522,-0.04626017,-0.16004467,-0.2948855,-0.15283386,-0.16878866,-0.20929672,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/K00072_rj205.84.ech,,,,,,,,,,,,,,,,,,
214,214,HTR405-001,6338.2935,4.085097,10.60069275,-0.07395691,0.36011326,0.33317277,0.07026511,0.057857323,-0.00777176,0.127459,0.22265628,0.16444923,0.068349615,0.110354505,-0.087997444,0.15129142,0.06258399,0.22300516,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/HTR405-001_rj132.115.ech,,,,,,,,,,,,,,,,,,
367,367,HD 218935,4912.611,3.0949638,2.104810953,-0.27599367,0.082111895,-0.18022572,-0.07291149,-0.056902073,-0.04515168,-0.16988659,0.02783849,0.002224468,-0.05991616,0.001783833,0.060919464,0.05181572,0.031086996,0.27787897,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/218935_rj156.1779.ech,,,,,,,,,,,,,,,,,,
185,185,HD 16559,4983.922,3.3475416,0.595222771,-0.24114035,0.008989185,-0.10090881,-0.11567626,-0.07333706,-0.059692714,-0.17882013,-0.025458038,-0.04191161,-0.09804735,-0.05366659,-0.012572654,-0.018567592,-0.04090646,0.1271581,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/16559_rj130.1126.ech,,,,,,,,,,,,,,,,,,
728,728,HD 179079,5646.387,4.0197597,1.824385762,0.19312143,0.2919372,0.25009745,0.27310875,0.1973588,0.25553992,0.22058855,0.2291625,0.21136768,0.16297074,0.21867447,0.29597118,0.23745103,0.26348576,0.22652693,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/179079_rj32.1784.ech,,,,,,,,,,,,,,,,,,
678,678,HD 16760,5593.4927,4.5156736,0.100000001,-0.07073674,-0.09159984,-0.06631763,-0.13557272,-0.07442107,-0.09856933,-0.035030715,-0.002611939,-0.05280022,-0.046660163,-0.009878315,-0.08752613,-0.027907383,-0.08522592,0.07999563,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/16760_rj23.1112.ech,,,,,,,,,,,,,,,,,,
647,647,HD 15335,5899.21,4.035736,3.808080912,-0.10313641,0.005793698,0.04234917,-0.14857969,-0.11021377,-0.14453602,-0.11391271,-0.09336021,-0.036746472,-0.13765398,-0.10789358,-0.23635057,-0.09339487,-0.13888511,-0.1035973,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/15335_rj21.1574.ech,,,,,,,,,,,,,,,,,,
892,892,HD 10479,4906.3037,2.7579248,2.234214306,-0.3573224,-0.004809588,-0.15653573,-0.21635835,-0.23231609,-0.2044548,-0.35096893,-0.073965766,-0.083898924,-0.23748499,-0.13662046,-0.14616416,-0.048528865,-0.08904299,0.30481428,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/10479_rj62.168.ech,,,,,,,,,,,,,,,,,,
510,510,HD 173667,6330.542,3.9630756,16.26434565,-0.126584,0.38402042,0.26351416,0.036739096,-0.005940151,-0.3152889,0.07942243,0.12523803,0.08176471,-0.091202006,0.09226958,-0.1398964,0.08853208,-0.059295658,0.21138287,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/173667_rj187.478.ech,,,,,,,,,,,,,,,,,,
1073,1073,HD 117762,5135.757,3.4574668,1.333396792,-0.41117176,-0.20822752,-0.1862995,-0.38493508,-0.29909563,-0.33916295,-0.39614147,-0.25997734,-0.24419755,-0.3560211,-0.31488654,-0.4145713,-0.27171397,-0.3063348,-0.08360317,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/117762_rj74.675.ech,,,,,,,,,,,,,,,,,,
864,864,HD 220122,4880.189,2.7594051,2.376093388,-0.31385556,0.015225858,-0.14622378,-0.17887546,-0.2022551,-0.15523797,-0.31608686,-0.045789316,-0.06394839,-0.2044944,-0.11031069,-0.056303516,-0.015328854,-0.026946738,0.34687245,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/220122_rj62.105.ech,,,,,,,,,,,,,,,,,,
711,711,HD 175425,5772.5635,4.2307925,2.357409,0.06757116,0.08310659,0.15321517,0.13333742,0.10130167,0.15304844,0.10736792,0.101763725,0.10495806,0.10733938,0.10076904,0.10007231,0.11587286,0.12242937,0.00032003,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/175425_rj32.1388.ech,,,,,,,,,,,,,,,,,,
742,742,HD 148284,5572.025,3.9684675,1.729674339,0.10119889,0.16155794,0.14585583,0.11411829,0.11610079,0.15847635,0.109196715,0.16070977,0.14106189,0.07908814,0.1338144,0.15992668,0.16116934,0.16401231,0.10838764,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/148284_rj42.152.ech,,,,,,,,,,,,,,,,,,
1052,1052,HD 103616,5009.43,3.568715,4.62195015,-0.019434534,-0.044477105,0.09993937,-0.07407148,-0.07892262,0.06786108,-0.065710075,-0.05631779,-0.048834145,-0.05392535,-0.074098006,-0.048891388,-0.052371904,-0.07079967,-0.13680169,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/103616_rj72.702.ech,,,,,,,,,,,,,,,,,,
821,821,HD 207077,5067.456,3.2729437,1.412217379,-0.4843129,-0.23589459,-0.23736048,-0.40148902,-0.33850458,-0.35355666,-0.44983047,-0.28988895,-0.29479116,-0.3978724,-0.38473943,-0.45677468,-0.32058755,-0.35386008,-0.1787804,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/207077_rj57.147.ech,,,,,,,,,,,,,,,,,,
1001,1001,HTR183-005,5716.434,4.5579195,0.099999996,-0.30059725,-0.43164825,-0.15773995,-0.4705717,-0.29104215,-0.31947237,-0.32591638,-0.35293484,-0.2817121,-0.30457374,-0.421278,-0.6031816,-0.40401888,-0.4271619,-0.4237477,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/HTR183-005_rj84.276.ech,,,,,,,,,,,,,,,,,,
882,882,HD 5319,4871.139,3.264557,1.528023913,-0.0692775,0.27310914,-0.011983402,0.13747412,0.07645582,0.13155343,-0.03538569,0.111766264,0.10280831,0.03505905,0.1237821,0.26103407,0.16421281,0.16917503,0.16620812,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/5319_rj95.90.ech,,,,,,,,,,,,,,,,,,
187,187,HD 31664,4941.8345,3.1515806,1.717033982,-0.21091306,0.22296974,-0.1314874,0.005391147,-0.008333638,-0.013627167,-0.118467815,0.08052456,0.047181413,0.00204201,0.078929126,0.16986828,0.119685575,0.0952848,0.30221546,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/31664_rj130.1128.ech,,,,,,,,,,,,,,,,,,
254,254,HD 71881,5884.907,4.3394027,0.1,0.013473635,0.06573036,0.032774758,0.049617454,0.012535965,0.02247639,0.004414765,-0.011976501,0.003378349,-0.01031231,-0.008489795,-0.02298236,-0.007759758,0.000886761,-0.046384323,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/71881_rj148.339.ech,,,,,,,,,,,,,,,,,,
866,866,HD 224679,5677.323,3.698102,8.323172569,-0.027866198,-0.011058498,0.140958,-0.032633364,-0.016347293,-0.035886377,-0.005158341,0.16520229,0.11444235,-0.041555695,0.09303536,-0.018095555,0.11819384,0.051177286,0.3162513,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/224679_rj62.108.ech,,,,,,,,,,,,,,,,,,
926,926,HD 31543,5419.015,3.6021326,7.968716621,-0.017310226,0.20675045,0.15318944,0.06361283,-0.050107937,0.0590923,-0.018306969,0.07710303,0.0644038,0.08296965,0.048995852,0.019910626,0.04686542,0.007024078,0.12587738,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/31543_rj62.238.ech,,,,,,,,,,,,,,,,,,
399,399,HD 97343,5387.197,4.4391747,1.307597657,-0.008792723,-0.07882711,0.13327284,-0.094543345,0.013209321,0.043722954,-0.01758654,-0.03323427,0.019897614,-0.01732083,-0.07570507,-0.14490476,-0.06863104,-0.069181696,-0.13221148,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/97343_rj55.867.ech,,,,,,,,,,,,,,,,,,
910,910,HD 18742,4940.986,3.0923939,2.034732819,-0.30297172,0.07651207,-0.14726451,-0.13199565,-0.10937829,-0.13133967,-0.23934078,-0.045649894,-0.06298649,-0.139962,-0.0781315,-0.05580397,-0.02753742,-0.05251708,0.18469131,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/18742_rj62.193.ech,,,,,,,,,,,,,,,,,,
597,597,HD 85689,5987.585,4.3593793,2.091918707,-0.112138264,-0.21548353,-0.08305621,-0.20136705,-0.14615974,-0.22230913,-0.16175665,-0.12923396,-0.1409592,-0.15962973,-0.15845615,-0.28210068,-0.15031463,-0.18941855,-0.15037043,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/85689_rj20.822.ech,,,,,,,,,,,,,,,,,,
228,228,HD 80606,5524.6475,4.3093796,2.171264526,0.26647636,0.3861201,0.26105422,0.44130027,0.26621187,0.33535695,0.30848542,0.27835554,0.27031094,0.26724496,0.28594953,0.39005145,0.29582363,0.33920375,0.21038838,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/80606_rj50.315.ech,,,,,,,,,,,,,,,,,,
108,108,HTR317-002,4949.1123,4.4422,1.108005762,0.18762918,0.15691805,0.18539123,0.24807075,0.17351004,0.23046291,0.16276217,0.1937552,0.17029886,0.18030989,0.17178062,0.18784061,0.17894968,0.19411829,0.011696011,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/HTR317-002_rj119.402.ech,,,,,,,,,,,,,,,,,,
1055,1055,HD 124106,5085.037,4.5562754,1.523941166,-0.110334136,-0.27728814,-0.05675666,-0.15501547,-0.0914255,-0.09199494,-0.057493147,-0.04926283,-0.05785472,-0.061309427,-0.06421311,-0.1483029,-0.07857779,-0.12677953,0.002183348,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/124106_rj72.716.ech,,,,,,,,,,,,,,,,,,
584,584,HD 8038,5667.1567,4.45274,0.632004082,0.09076898,0.11233955,0.073063776,0.11378227,0.11482059,0.111104324,0.14659311,0.16189447,0.13509703,0.14626046,0.16798988,0.18139683,0.16420768,0.1497729,0.19697213,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/8038_rj194.135.ech,,,,,,,,,,,,,,,,,,
733,733,HD 13043,5859.46,4.1935062,1.950145073,0.06107519,0.12694456,0.15697081,0.123873994,0.07915889,0.112090275,0.08891431,0.08623805,0.08535231,0.07684997,0.08247826,0.08777456,0.08999369,0.09861861,0.03672432,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/13043_rj38.267.ech,,,,,,,,,,,,,,,,,,
832,832,HD 191785,5132.6807,4.4796786,0.761363198,0.0841852,-0.07789394,0.25959593,-0.033273794,0.03096009,0.08342308,0.020496432,-0.042378835,0.045383357,0.006372809,-0.12698783,-0.20306627,-0.121723846,-0.07069372,-0.21474949,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/191785_rj59.1920.ech,,,,,,,,,,,,,,,,,,
175,175,HD 52265,6003.2217,4.194221,3.613190889,0.045779787,0.31852093,0.2517013,0.18773714,0.17408702,0.2104224,0.17786074,0.2037648,0.1929027,0.08968043,0.2079975,0.1924102,0.22345854,0.22900477,0.21870998,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/52265_rj13.2211.ech,,,,,,,,,,,,,,,,,,
120,120,Kepler-407,5487.3447,4.3136525,2.434888657,0.3073098,0.4740161,0.27208886,0.5511308,0.32136798,0.3895294,0.37436858,0.30714604,0.33533004,0.31302688,0.3213725,0.45408818,0.3371798,0.40669763,0.19024944,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/K01442_rj189.1694.ech,,,,,,,,,,,,,,,,,,
1062,1062,HD 112973,4897.9883,3.260546,0.817379594,-0.25840354,-0.035851,0.005689446,-0.24738845,-0.12140846,-0.07536401,-0.24183998,-0.14653412,-0.03395874,-0.17259222,-0.26752308,-0.31089702,-0.21063197,-0.14932562,-0.11749965,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/112973_rj72.756.ech,,,,,,,,,,,,,,,,,,
716,716,HD 101675,5732.827,4.468511,0.100000001,0.10832088,0.12454051,0.06873028,0.12970397,0.151284,0.17430995,0.16779809,0.17481136,0.16577666,0.17053582,0.18154669,0.20081088,0.1800003,0.17421088,0.19793855,/Users/malenarice/Desktop/Research/Stellar_Spectroscopy/ML/ech_files/101675_rj32.1737.ech,,,,,,,,,,,,,,,,,,
